Country,Year,Country_Code,Continent,Region,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax,Gov_Subsidies,Education_Campaign,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield
China,1993,CHN,Asia,East Asia,80672564.02185151,11085.59638400666,13.467478944801327,1086456.057387422,89.80831253258742,12.254191522774402,3.3177411278311464,-5.380245183192969,225.91916026834528,36.90089230875564,9.043869188141239,23.8086507541818,4837279.064310532,802361.4162062808,3.1218082285345314,0.0,0,0.0,68.12713128701628,4,65.83549902457412
India,1988,IND,Asia,South Asia,51223468.68530312,37847.91896266695,59.68373839120096,3057208.1045035063,50.10593989381862,20.477111447298114,8.737286087508114,20.679662571375147,290.8058384547731,163.53344319189065,5.8664804999975955,15.547774096284751,4422298.703868581,5325764.768930935,2.8006634914264796,0.0,0,1.0,12.283478205770324,4,66.61134309714181
India,1991,IND,Asia,South Asia,272785451.3094994,33639.87064023305,6.295798067885186,1717402.1173015346,50.37010813906126,30.329427664056336,41.69426323094337,-22.393799034060976,164.35146708917094,17.25048670600541,3.6334538333193276,25.790482167633257,4749545.322675266,7172123.898441621,0.9172495064104015,1.0,1,0.0,34.30761248186614,2,47.46854513246217
Japan,2000,JPN,Asia,East Asia,128642364.9134717,25614.833320179587,18.156301183438426,2335669.522318784,52.70139261578817,12.368274960746296,58.57851051336411,-23.64817808989858,25.964124972866685,49.748265242621294,14.472458606074436,32.25097841329654,9005684.301230093,7445439.984453089,0.5882441977603743,0.0,1,1.0,27.022203837111014,5,67.02502035455485
India,2004,IND,Asia,South Asia,259853624.8779592,48587.05590304874,67.1329655776494,17444744.454159454,87.7407931437368,20.03407945530918,33.88376552311145,-41.65863812215741,35.53719901529619,183.94432568275937,12.09760076297263,35.874640525326996,3400372.997989721,3286487.712142766,1.0299392695665164,0.0,1,0.0,43.208923540201496,5,74.49543786748926
Russia,1964,RUS,Europe,Eastern Europe,48703951.6900081,44229.02000554751,9.29138666014033,452527.2470286603,74.19338176010646,23.158596306046135,10.169950940318548,-7.52192900647114,113.7326158728362,25.458399448784505,10.075552356065021,22.27117166191309,6609779.362627873,2244118.6077233655,3.6004121620645293,1.0,0,,40.665049495780195,3,96.95651779362554
South Africa,1963,ZAF,Africa,Sub-Saharan Africa,230331046.37978253,28377.222881342434,7.3608941077914505,1695442.4421383804,87.10889568249625,11.027872250789565,22.587281600497843,-20.72404953378367,114.48710614428417,20.168849855348576,10.135213341231255,17.511332516735923,9725864.786794676,4876904.696426463,0.6487164460476047,,0,1.0,34.624414640652574,5,49.719475847304665
Japan,1982,JPN,Asia,East Asia,33893990.98917702,28110.103804116465,30.176406108263397,1022798.8367192257,55.083926894298365,21.68757995889704,14.061390862456872,9.16710228434772,73.03125581879269,82.68335273664171,7.378498635984993,34.731335246177025,3313833.7694467567,4967066.950209554,2.671741932335346,1.0,0,0.0,33.30537088434337,4,87.87305816000568
India,1980,IND,Asia,South Asia,6251918.87790288,14249.679407720183,14.828036583308345,92703.68183741996,51.279146703411804,35.305667378449186,2.8704135871873615,10.544772330951645,278.4711097143355,40.628820238264865,3.671461678166273,19.778872942173532,6976129.500872413,8710228.350021578,1.3827569320406337,1.0,0,0.0,85.52173829261028,3,66.48455101968254
Germany,1992,DEU,Europe,Western Europe,298519743.01019746,46049.821668157325,41.77463075376064,12470552.036958518,71.73129009920385,31.112285775437762,54.783994330158414,-57.62757020480001,147.20526739135792,114.46248826530416,14.376970545482568,38.76176366209839,1388405.220206984,8581185.75277457,1.262423957321856,0.0,0,1.0,82.3762273308727,5,87.48495265034569
India,2000,IND,Asia,South Asia,22987662.643840298,44848.462980991615,27.007763434650066,620845.3546003812,57.008775323906654,22.620665399546795,32.52914108752904,-12.158581810982497,271.7651765743374,74.00127181094119,14.619423968394836,20.118079641176102,8578918.389292683,1666237.3817536857,1.8058435007609892,0.0,0,1.0,62.66059577375432,1,88.98792951738571
South Africa,1983,ZAF,Africa,Sub-Saharan Africa,139000595.16678753,37231.81766382033,18.58301182002439,2583049.7029748377,84.39335511355983,9.384872886727706,8.932713456610706,-2.71094145689824,25.982405823208868,50.91745238686683,8.503891389980176,39.52462769628268,8332348.94473147,695197.0134323748,3.1972891973495856,0.0,0,1.0,48.048953666907266,4,48.1180887982709
Brazil,1975,BRA,South America,South America,263637229.49610913,6830.162216594011,69.90911157066502,18430644.491024513,66.81637561160372,5.8174933014463335,44.743349377082296,-17.377218290132348,110.9677018463282,191.55096570362215,9.130442627702395,8.439095934487922,2100700.977601787,4447310.485636929,2.1876527116431843,0.0,0,0.0,31.87643048849937,5,48.72665310087288
India,1991,IND,Asia,South Asia,245994484.8716613,35330.47472528702,27.17176796007362,6684105.062390622,80.81827045294634,7.353488073510174,10.277124554420652,1.5511169191228333,114.2733059526915,74.45064421060172,5.4910692751267955,17.07424851432694,986788.9218126347,5829125.356731129,2.0828391727517213,0.0,1,0.0,47.23713467347017,1,40.120319087577116
China,1978,CHN,Asia,East Asia,141881538.17372683,13029.140724168312,46.66541916157285,6620961.450165661,70.65755339600756,31.257574887845024,12.391344820894592,-14.30647310474717,20.92524802578413,127.86324850270962,3.182746367592863,14.718978801136316,1268055.5200008736,9357595.921527592,1.4974105971510276,0.0,1,0.0,20.829043436854118,5,77.98755523673742
Germany,1985,DEU,Europe,Western Europe,183643703.49536124,9846.08482996601,61.817347587363756,11352366.651203513,71.14681818609905,29.653043063528703,36.093006992478564,-36.89286824210632,197.78798902578248,169.3795323893767,12.536935018194944,39.78257897736217,8964703.425317684,8818574.268799856,2.630425889004319,0.0,0,0.0,31.616054248646172,3,80.45658367774836
Mexico,1962,MEX,North America,Central America,189282139.34718296,38080.97868182674,64.95516495789455,12294852.584879452,77.27380032968333,31.11224275195487,25.58751254903398,-33.973555630672166,51.19323994897756,177.9771519846311,9.999437717975963,35.053202787141714,4838845.923101196,8122925.638632404,4.029636296629791,0.0,1,0.0,73.48750827313425,3,96.89360192921497
Germany,1994,DEU,Europe,Western Europe,33837669.92018605,48006.78044321963,31.65827471313019,1071242.2499854723,63.41807300056831,15.752373268949722,53.683613690269034,-32.854059959787065,110.53772527979525,86.74367271397672,15.080710866489298,30.83768607237649,7486989.662337039,9491017.034652017,2.217451432742856,0.0,1,0.0,63.113132105149276,4,57.510719400471295
South Africa,1998,ZAF,Africa,Sub-Saharan Africa,86186324.20755427,5890.833387207725,68.4501567677934,5899467.403246957,87.9538920508086,8.147399408568942,35.80255320659805,-31.903844665975612,294.5038761497064,187.55342954375394,4.148624708778428,37.1189828178074,4870780.647207345,7033615.28717454,1.1289727620479333,0.0,0,1.0,61.22354687074192,2,39.33746427772069
Japan,1977,JPN,Asia,East Asia,90993965.19314788,8616.814790266853,52.09674569590408,4740489.464529373,66.01640425340332,30.00162056091338,10.946803099462592,-6.964827913779288,279.73961372994006,142.7450832067772,7.579724017387365,37.04765061953201,8722468.75044237,1599359.5905713798,3.076208294916555,0.0,1,0.0,79.48427407794345,2,60.262056228842525
France,2016,FRA,Europe,Western Europe,114060317.0098659,11352.107176535901,42.9129238355641,4894661.696504671,65.92169533706368,37.28631372404867,28.482363944778303,-31.69037300589065,85.80625812656649,117.58141130944564,15.792980255702448,11.950528334056523,4655757.824584862,8872987.289389212,4.163851314815504,0.0,0,0.0,72.16978702661908,1,67.85128178660949
Brazil,2011,BRA,South America,South America,82901343.00864588,48164.0982332637,50.06315662625441,4150302.9195686798,78.2968896383806,20.826705998344288,43.60398058891788,-42.72757622564279,101.33913477449309,137.1730491559371,11.224094960539986,16.94382507835136,8674887.304983115,6999874.363620884,3.1060603488431213,0.0,0,0.0,14.705748516544244,5,94.83024503438243
India,1966,IND,Asia,South Asia,76198039.97693546,34971.71552397642,28.408955254429586,2164706.7081799963,75.4500743122903,31.75100792459317,36.006663236825865,-43.20774547370934,166.68827734366016,77.84053739713707,7.223748641675668,6.6876010796774565,2703288.302225902,7684491.857851536,0.6948783089292383,0.0,1,0.0,87.48481473368662,4,89.94011501436738
Indonesia,1991,IDN,Asia,Southeast Asia,107080868.30282125,34075.25398642592,32.586349940911916,3489374.646492436,89.83126452533801,30.48256804135741,19.272184858128302,-39.58601742482372,92.92229012778343,89.28659883809866,5.330789940574938,15.798798859944192,636225.699854478,5505496.301184497,2.8359160781275166,0.0,0,0.0,67.27033420001882,3,35.48087859894544
Japan,1983,JPN,Asia,East Asia,114388725.86305138,25498.82660643913,43.107488494553444,4931010.684048115,84.00923238281933,34.87920356014118,23.186154215910207,-42.074590158870706,220.45616050140603,118.11451847507645,3.840927399845704,29.980991638805193,2868619.9970006165,8179281.323150238,1.4577891320361445,0.0,0,1.0,79.50752572755655,1,33.69906091754636
Brazil,1975,BRA,South America,South America,146679992.97083974,27110.991255079603,26.244218412759942,3849501.7723088106,61.38363144309276,5.993290542872237,39.93736924369514,-7.314291229660142,174.46204528629448,71.90915845096225,14.600740992916078,29.95464244470972,6167408.130708404,992787.2409509642,2.705996644501161,0.0,0,1.0,25.278737531987403,2,37.273303052829974
South Africa,2012,ZAF,Africa,Sub-Saharan Africa,52887085.242338575,14863.576020496816,54.972763201101515,2907349.2134235487,54.06210451089458,38.4356748832517,31.139655772271013,-23.63743516641729,147.04704055778694,150.62537117101817,8.48134461853699,20.566270738773724,8630912.165109413,7017589.418497572,1.9664215293181395,0.0,1,0.0,76.07778462105694,2,94.45656976876751
Indonesia,1983,IDN,Asia,Southeast Asia,236712662.39217195,8150.127771187569,21.320642040814697,5046865.941391717,54.26508720585099,35.28748883405646,4.425329229001667,6.022094731090888,287.6430906695842,58.41855919183227,14.775019990904251,10.906236030913888,2715560.2239569607,4335386.281268698,1.4617327391550199,0.0,0,0.0,17.409041783487808,5,68.38354654637197
France,1963,FRA,Europe,Western Europe,258339642.41082135,39123.63380769103,56.79235813757292,14671717.492927887,64.46435099675146,35.67681015464409,32.92015557350073,-33.06131672489627,73.06893047377048,155.6110612969498,7.873899335753089,6.587104379251803,782088.7191210657,1938316.737597322,1.8600630077045754,0.0,1,0.0,18.798469076129063,5,36.3356685005377
France,2004,FRA,Europe,Western Europe,75201300.16368394,23799.29166357085,14.890226955984916,1119764.4268223995,69.0874398045617,39.87234921017824,27.28702901529658,-36.24681803003651,258.9823145203484,40.79922185939867,14.599933412797414,13.715978935217908,4327525.626722525,4019703.5914839664,0.9990589088379469,0.0,0,1.0,26.98070777778291,4,76.03193065790776
South Africa,1991,ZAF,Africa,Sub-Saharan Africa,37866917.408256605,13172.430187659822,19.130406405159484,724409.5193305572,75.48496366041195,27.381671819158836,48.895854740672505,-51.76249022024331,220.88005006113266,52.41731355013699,12.965897395134956,7.903714490391264,9305292.099003632,8611955.695657553,3.6314646777391015,0.0,0,0.0,49.70755958280336,1,37.57202435130294
Mexico,2001,MEX,North America,Central America,216971282.3977701,31822.66347744961,53.95110483453209,11705840.402724963,84.30904141450469,7.858575560182586,6.740134797831761,1.0922482274809653,68.34267246527912,147.82602724661794,7.492840540615736,39.66286412010357,4343359.627462963,2291303.066807231,1.5220866878512036,0.0,1,0.0,81.12262766849858,5,49.178968532938995
Mexico,1993,MEX,North America,Central America,277349291.69415736,10868.231888031194,22.104201467481396,6130584.620470919,89.5816192862126,33.79787453761212,0.062315343754009156,-23.441809167578725,63.60750840116475,60.56551202089903,8.038719897000309,10.128524046190922,3211339.4708440956,6415967.2424741555,1.0277822875427736,0.0,0,0.0,27.772206324441377,1,74.67383148080992
France,1978,FRA,Europe,Western Europe,11509353.412715241,24694.427993630547,56.700626374017844,652587.5476608941,66.34863994068468,9.720628091388502,49.24579241472864,-25.315060446801823,177.47835004132352,155.3597162648089,15.567103504752039,33.423693755763814,6931927.83653387,7622407.97063551,4.0586878816529515,0.0,0,1.0,12.043976427645857,4,57.64538722207544
Mexico,1973,MEX,North America,Central America,5316357.731261889,9915.894785603152,55.951549782647064,297458.4542630602,71.82321494345427,30.82628127642353,12.673671887284918,-15.32316810716273,33.214102336804224,153.30724640445297,12.960988416758733,18.042821529081728,4170901.8927116636,3285888.16120583,0.596953497360295,0.0,1,0.0,24.646884053206186,3,44.70684161094501
China,1997,CHN,Asia,East Asia,55844212.95391664,38103.73371230053,21.724580549468968,1213192.1025390604,74.02989281318526,19.8408567895111,1.8911319505851565,4.238118446718488,149.4396490388265,59.52535070554497,12.96413729566636,26.67216441875731,6990386.028802923,2648705.8493105797,2.791815843351808,,0,1.0,59.97850293010514,5,75.83082800946987
Australia,2017,AUS,Oceania,Australia & New Zealand,205752953.10707307,16379.693995139758,9.750266048316991,2006146.0330208524,72.34246969628401,5.231464547111054,13.26076181151058,9.165303945094351,107.78748257725381,26.715728972388558,10.377482605013377,23.81502203916011,1200621.9054415368,6907629.998024426,2.3206408503753,0.0,0,1.0,49.75190218895744,2,90.16257066013358
Indonesia,1972,IDN,Asia,Southeast Asia,289469521.3414366,22364.098600391324,15.81343778356907,4577508.2659723265,53.61252340932098,20.252256931747503,53.160698057279134,-27.025478398347616,256.67873651899686,43.32881952697925,3.1492145454130385,6.967119740575822,4575985.833996128,885171.4006150479,1.599334477408492,0.0,0,1.0,65.57694000331973,3,48.86469470010992
USA,1981,USA,North America,Northern America,225363905.59263855,37866.62113787728,53.91423735039504,12150323.096333535,54.601626718470825,32.88324648808654,10.269527013674608,2.2455997797680283,183.07444938014132,147.72501034008243,14.41748231420311,36.73353823103683,809001.7398203464,5570238.203479643,2.286694490971378,0.0,0,1.0,11.80258896239013,3,96.982963522128
Germany,2019,DEU,Europe,Western Europe,172336747.50921318,33150.01988598537,60.05462335714692,10349618.462261526,85.55021935420936,8.058961600899728,19.199216682259213,-12.808397637368302,195.65434923806404,164.54966799858258,13.493481696533296,36.513394622588606,6974350.25870583,8780405.834837059,1.517793454038978,0.0,0,0.0,19.821296561343907,4,32.58549043712249
Australia,1990,AUS,Oceania,Australia & New Zealand,210464268.46978876,20285.309250101323,29.898608285252404,6292588.721020413,77.0233601046796,5.077418513961335,36.635363367191644,-18.736141985832575,104.76152531963358,81.9221867015916,10.117111043852416,15.43140915665098,7598266.190639675,6036812.136307182,1.0568406625271856,0.0,0,1.0,17.9846467607883,2,34.69263949220756
Russia,2003,RUS,Europe,Eastern Europe,69978795.07636458,4015.88601187562,15.674224030616767,1096863.3114195599,77.15044444040326,20.846674918943307,10.767429792165316,-8.764549151511886,72.79063896399197,42.94737384388994,11.396948772307137,9.670357767147426,1416186.6282837056,3752092.0840920312,2.430624589298699,0.0,1,1.0,62.83194676193268,1,95.91060466170121
Mexico,2003,MEX,North America,Central America,206877032.47147104,46119.54616987366,9.905533710399487,2049227.4190535655,82.59127006665048,5.0523885302561125,38.70885263355484,-26.35251123046143,165.69748096607523,27.141162366494598,5.235799273054053,8.552226718453852,635510.3782025595,7708567.288964112,4.504924512529304,0.0,0,0.0,66.81151932381226,4,38.9755024503407
Indonesia,1989,IDN,Asia,Southeast Asia,97112041.09011412,892.2962222381773,19.02804163748715,1847851.9613640544,53.365664526881616,37.7158716288204,42.40035149992329,-33.481887655625314,283.97977951010284,52.13683408671479,14.473832666138323,34.56297176030793,4081401.648146934,3652926.692683688,3.1582582218825466,0.0,0,0.0,45.00246266940963,4,59.517477333883306
India,1982,IND,Asia,South Asia,67504217.71697082,36862.410052070925,68.67951596147643,4636156.998159677,66.61919795848506,33.870173170155226,13.862859770574833,-14.352230899215115,182.57060660562027,188.18187373444542,6.363035188642223,25.42409454471759,8340893.632327187,2514331.514178547,3.0166280689537395,0.0,0,0.0,49.68472225167435,5,57.74257144539228
Russia,1971,RUS,Europe,Eastern Europe,71730243.55517821,47297.49759666814,16.067746080979756,1152543.3397714382,59.86697698258115,27.054105063938007,5.774087158260053,7.304830795220781,15.623297454790416,44.02562426188454,11.119735930126865,18.105647946818223,2283570.1458116365,877934.0412596737,3.5205794807821587,0.0,0,1.0,25.357180451494543,5,41.04481285929081
USA,2002,USA,North America,Northern America,200668537.80498776,15680.217167572275,10.600855345764835,2127258.1417168174,76.43226527725565,5.606129640184794,24.11814428602151,-6.156539203461961,289.4820816239122,29.04634364739565,8.421508826810408,16.930357893186702,5757628.215107116,8686545.445902204,2.524610115710658,0.0,0,1.0,19.99325435863602,4,99.19454058547247
USA,1973,USA,North America,Northern America,230400490.93788725,4234.396575936366,56.055778990709356,12915278.999365142,58.597395793049714,24.943786018909417,41.91741474179197,-25.458596553751107,251.78884301224065,153.59283443454365,10.453460404937912,24.123515961446923,1864462.5386705582,6423967.4828735385,4.327939537977468,0.0,1,0.0,51.99694745949437,3,58.96300818424205
India,1995,IND,Asia,South Asia,174958831.05700555,12852.478515820167,45.00174720207662,7873453.085998196,77.6849950365943,28.48802863852355,48.81056264297884,-54.983586318096684,266.22507741383674,123.30478733368996,5.707990744646086,14.519899352124625,6529896.802148134,4734321.621584299,1.9607839599069483,,1,0.0,23.73868261827141,4,59.35386908313525
Mexico,2004,MEX,North America,Central America,20092723.156375084,16014.205210886297,39.763387800199936,798954.7428289998,65.51601863162732,25.56061277181367,2.2007223199039605,6.722646276655055,141.23370252544115,108.95168257254784,5.266302680337111,5.685708921948031,1932866.560736729,6441932.13118673,1.9764474457467254,0.0,1,1.0,67.08552477665094,5,52.82188699379189
Indonesia,1967,IDN,Asia,Southeast Asia,12364790.777933137,22840.35397334895,34.11041587718556,421768.1556696881,67.57622152665607,38.14119222263504,32.19431439582232,-37.91172814511344,269.9220103143333,93.46253950348844,7.0546705868895785,19.526161094337816,3610728.915062109,1612611.4239997559,1.5632252636532211,0.0,1,0.0,53.19446400742538,5,57.49085029665626
USA,1983,USA,North America,Northern America,65932888.17337304,26499.335033390726,50.619683688415606,3337501.9439998213,82.7205118729505,34.09703531650929,15.441382371519666,-32.25892956097945,85.12885400388714,138.69793330625876,3.5486280109891553,35.662613970592524,7236767.698363827,268309.2555873823,0.8905740797435537,0.0,0,0.0,65.59898272998643,3,87.04418376798566
Australia,2018,AUS,Oceania,Australia & New Zealand,86654142.02477156,36403.84734455439,50.39307458487832,4366768.642142952,63.92668097803581,17.77823803214335,24.964871840965902,-6.669790851145066,242.46421438918432,138.07702436256662,4.734653726355352,33.10568695922247,6442238.6914399825,8051949.47171712,1.961765143902804,0.0,0,1.0,41.29788557272549,3,53.45997881769894
Germany,2014,DEU,Europe,Western Europe,122041147.95951419,45095.30212921271,32.58768396666292,3977038.360633398,60.26396808422287,29.317952865095414,31.725265058029713,-21.307186007348008,187.63202753571937,89.29025406865641,7.482412123248094,36.90581430348513,4357313.264578372,9035459.592000114,4.24061315103571,0.0,0,0.0,10.339889916003662,4,55.833307545055874
South Africa,1962,ZAF,Africa,Sub-Saharan Africa,23732395.133451592,23507.28231357968,20.224809927040454,479983.1806874783,84.01059093458962,21.140118411513516,44.114984784225186,-49.26569413032831,286.2546411221698,55.415979200090845,10.366615947162817,28.251537068922946,3521330.050176956,1004311.4762985861,4.023373849136101,0.0,1,0.0,39.592260446966776,3,30.962381887023792
Russia,1973,RUS,Europe,Eastern Europe,217822471.01675528,37443.25755689056,59.68212464176031,13000107.86499821,77.41596354880117,37.492179348613455,2.3880922369378776,-17.2962351343525,95.93488402178507,163.52902151842326,7.947690955238222,6.74363812259135,8908200.301932853,4255285.042453846,4.601426695054449,0.0,1,0.0,49.875729789682865,1,44.654917563977605
South Africa,2010,ZAF,Africa,Sub-Saharan Africa,213737949.455334,6796.347047302274,15.700449669051034,3355781.9177896455,66.15582316356043,26.634422257359393,10.22247463113269,-3.012720052052501,45.81649253634702,43.01923209319984,3.3120968492522618,21.330262923844597,1474914.3096715324,9046239.282795988,3.1397015408352758,0.0,0,,57.340016930469204,2,33.99143367760763
Australia,2009,AUS,Oceania,Australia & New Zealand,104656600.50363432,16774.768320509163,39.71041037918062,4155956.55488928,69.94243683054361,25.37244663937391,36.9809050696273,-32.295788539544816,217.93121220873684,108.80652443895491,13.322493441589794,5.74362825371195,4762905.066212685,8102972.170517442,1.448277656314692,0.0,0,1.0,40.59261298258284,3,42.151642206240346
Germany,1970,DEU,Europe,Western Europe,169337754.78615472,6344.921643573978,50.023817510627964,8470920.94308207,63.91432275436942,22.52440336810979,26.451484242337187,-12.890210364816397,295.9629096348848,137.06525997912064,5.205205009873584,38.94091152251666,4968882.220623719,4031052.9127632966,1.7503553006345522,0.0,0,0.0,29.692336211317738,2,76.74308915090373
China,2004,CHN,Asia,East Asia,31173867.366299026,34741.188745118925,46.52700272477704,1450426.611893633,72.04835954501975,18.220863945234314,12.592994457077618,-2.862217947331686,52.287526280469514,127.4839874658891,3.796238425035224,28.839631973826467,3335266.007202956,953783.6605569338,1.497621495210794,0.0,0,1.0,17.867147189763948,4,96.74873640077102
Russia,2014,RUS,Europe,Eastern Europe,125150374.19723164,45428.44555099232,45.22163148489487,5659504.102143905,55.54783265231808,10.182054330010136,3.8990167249706853,30.37109629270111,39.50921418247444,123.90727026861195,7.61780072669628,5.568065868613592,8625098.935100066,3229387.8161403346,0.7517920034703225,0.0,0,0.0,28.432228584548298,1,44.53634326078849
France,2021,FRA,Europe,Western Europe,257411862.48653665,44508.37766254338,48.06290268449425,12371961.296524826,85.53768397780539,14.587604307278777,54.88706499691734,-55.0123532820015,134.89474379596436,131.69235335551426,9.137987304471066,38.68625455960787,90251.41471860843,8123824.219892753,2.7360210785437946,0.0,0,0.0,17.799873829919306,5,89.23373087098778
USA,1997,USA,North America,Northern America,198526116.47335768,16659.193298360668,61.9175695709108,12292254.628381865,72.16192114305082,16.637532488013512,21.774559363041206,-10.57401299410553,218.88024887114693,169.6541406242956,15.024329916875947,18.053520010901977,8401448.117858838,2362503.138915316,3.724990948267058,,0,1.0,43.0906678770884,1,47.60429996732888
Japan,1987,JPN,Asia,East Asia,32079188.92649036,12093.862304056542,28.750517114115876,922293.2702380175,65.41075757219313,10.390618366329853,24.633368163959936,-0.43474410248293793,183.01707974666704,78.7764168926775,5.885511782263518,10.216678791011342,2455466.1565507753,9306039.159698132,3.784023265156771,0.0,0,0.0,66.74807424002759,2,50.66934115415606
Australia,1982,AUS,Oceania,Australia & New Zealand,254425831.33398908,14065.489322602965,45.783372932638265,11648472.719660545,72.86374748988283,33.444964097350606,2.9467432983411324,-9.255454885574565,282.62830763138777,125.44644183542886,10.682830647531437,30.48744012417786,151698.06596818214,3642476.993285414,3.967609536753063,0.0,1,1.0,53.949139700416666,3,42.772418197638096
India,1977,IND,Asia,South Asia,204528172.59629577,14723.063762312657,50.302834250844036,10288346.765739487,56.4477060747574,5.077641496727115,44.314754985715346,-5.840102557199856,244.68279970210955,137.82976584731267,6.742670912058508,10.34718006148719,5177085.927963338,8527414.085444264,0.9906954530751271,0.0,0,0.0,47.2099707125707,4,66.57994505510985
South Africa,1979,ZAF,Africa,Sub-Saharan Africa,136463831.93169117,4571.164963865322,43.37122598011193,5918603.692821393,53.13891270727532,37.0520041759101,59.53036965975381,-49.721286542939225,176.05501695139003,118.83715918550669,4.5650205444971075,12.7592801293274,2691992.0182461054,4267178.998237141,2.3201530767987064,0.0,0,0.0,25.337984823147792,3,89.8779693354022
Russia,1992,RUS,Europe,Eastern Europe,207935220.664931,7100.534903231581,63.69517173956166,13244469.59095643,71.92504546321572,9.489897897408301,58.69806227964187,-40.1130056402659,114.7240134189914,174.52477056639896,11.752471731084398,8.061506190714304,4462889.775876402,5329395.133911698,3.492483439847875,1.0,0,0.0,79.22915994995046,1,72.92511301226676
Japan,1961,JPN,Asia,East Asia,52673256.373665474,11116.94055686813,47.56061951816606,2505172.705170719,52.819868478257476,6.783913416474251,18.67250506693439,21.723713038333884,252.24286561089525,130.316097479775,12.833808967264929,29.56296259265488,3130960.3156276997,7963312.835504894,1.1864354123898688,0.0,0,0.0,56.36554186310619,4,54.14837875143519
Mexico,1998,MEX,North America,Central America,165595454.61149204,904.3656362274924,32.58789005807917,5396406.468996942,76.43477291369425,39.831552097921616,57.66861017930355,-73.93493519091942,151.6034820083611,89.29081875913693,9.819009509908154,12.430320415406104,3065795.238793507,3154332.0529320906,2.7816831047141046,0.0,0,0.0,58.17208498658486,4,37.86539243249358
Japan,1996,JPN,Asia,East Asia,185760174.06609276,2837.8848469897507,59.963161574373395,11138767.331608847,82.00966127678396,39.99286231133377,24.459368953521626,-46.461892541639344,263.78344535172846,164.29906271378312,7.755220127015568,33.55227711581455,7466433.303225756,109151.10573662123,2.028542769434332,0.0,0,1.0,57.67930460818405,1,73.1251122718831
Germany,1985,DEU,Europe,Western Europe,278395702.05999106,35078.238701878836,36.821919846990774,10251064.226999715,89.53469559176722,11.711515014021721,23.234592707046623,-24.480803312835576,184.15927185613685,100.89206038075473,15.688869153556464,26.70258757441828,8140294.159610759,1740365.4638816912,2.8362923617125033,0.0,1,0.0,35.72936950942911,4,46.63715315825205
Indonesia,2010,IDN,Asia,Southeast Asia,21000621.52969073,31156.525744093644,39.460612803784365,828697.3948219437,80.76975467691786,9.682888380429116,49.89900042079156,-40.35164347813853,215.0742096828441,108.12207908236917,3.34241494476651,18.631353364718613,7319273.5650619585,3756603.714382076,4.687379677077204,0.0,0,1.0,25.16343524459046,1,87.00369551333222
Germany,1961,DEU,Europe,Western Europe,113060031.56399381,47298.40126706624,42.848167761446355,4844415.199568426,88.96500822472603,11.92211204559949,47.507733332970986,-48.3948536032965,23.557886000595488,117.40397966636303,10.169074278337,39.02167922053525,5300713.078726959,9556566.455667367,3.205385159326088,0.0,0,0.0,64.50204122941145,4,65.51544417704598
Japan,1962,JPN,Asia,East Asia,281107598.2693491,20386.97765869383,25.98100466396373,7303457.821711601,50.88731583850583,22.896321324074947,28.493687109760714,-2.277324272341488,297.20694209115055,71.18795277926063,11.292045091896986,11.907378415888855,6278961.086472941,9269625.600759597,3.4119194353677047,0.0,0,1.0,49.43656495647406,5,89.22014258991926
France,1979,FRA,Europe,Western Europe,65949095.48344938,22494.418060167434,51.96508911868015,3427050.6240937933,72.35390487688754,16.24143719020106,26.84543850967921,-15.440780576767821,228.82696669759628,142.3843441851836,8.699935312075992,31.657250486165708,9748764.493179457,9593111.181788925,0.6665154949191849,0.0,0,0.0,41.58914025720149,5,45.07167002375622
Japan,1969,JPN,Asia,East Asia,244146898.1684764,3852.8885300757483,11.378202162362776,2777952.7646747227,56.58946898081973,16.772822859059758,58.10687061891388,-31.469162458793363,178.77882191986896,31.176273924874007,3.9965316171347594,10.361424096571945,2884787.655382318,8831887.06603884,2.990249641907051,0.0,0,1.0,69.95281096761568,4,59.990263691989576
South Africa,2001,ZAF,Africa,Sub-Saharan Africa,1480054.9528892383,8036.406747819874,61.47519810344727,90986.67143285423,59.805412463109946,33.334949349030545,24.510969617071304,-17.651331429211808,164.33648642197645,168.44204280344553,5.733050503708551,12.803787965995204,908303.4662281908,7603174.574079416,1.1223001522637153,1.0,0,1.0,19.753681075362994,5,32.8193281003918
USA,1980,USA,North America,Northern America,8739336.884398192,34734.56572829769,54.04495389658725,472317.05900404474,79.381416996012,36.156809531963816,51.7032402333067,-67.24146676128254,183.8461523214829,148.0831736766491,15.537745068950484,9.489119691100647,7354170.612325244,146821.208188338,3.7702878213772224,0.0,1,1.0,36.968644446110645,3,35.35329148149062
Japan,1999,JPN,Asia,East Asia,98959242.69068205,12134.466810204136,27.986067126487637,2769480.008727809,60.11304128997842,38.94408053019812,44.7867662495369,-43.843888069713444,23.314783939444496,76.68182392657613,14.40737135154645,37.748320644670194,3302747.624189586,4414402.5002748165,3.509847066861766,0.0,0,0.0,19.70455210697379,3,45.295782614341846
